song_name,name,song_id,cluster
Reverend Black Grape,Black Grape,2EaFQ1NPwYnk0edt2dW5FW,0
Killing In The Name,Rage Against The Machine,59WN2psjkt1tyaxjspN8fp,0
Rasputin,Boney M.,4wbLjB5aj0Q8L36U5Tl3rM,2
Go West - 2003 Remaster,Pet Shop Boys,5Klo65Y9uouLjNVDV3pqh7,0
Livin' On A Prayer,Bon Jovi,7qQnBfwXrw2tZNFG4Uf57N,3
I Believe,Tim Booth,1N5OKSWxpf4uhsTHkcUKKw,2
I Believe,Angelo Badalamenti,1N5OKSWxpf4uhsTHkcUKKw,2
Woke Up This Morning,Alabama 3,7EtUfZWUJ83rEn58xRywof,2
For What It's Worth,Buffalo Springfield,1qRA5BS78u3gME0loMl9AA,3
Killer Queen - Remastered 2011,Queen,2FfX5MDUYVkg4MkvrB5eev,0
Clint Eastwood,Gorillaz,1RKUoGiLEbcXN4GY4spQDx,2
Sound Of The Underground,Girls Aloud,5J9aSDKT3OH16XvMdNr1T7,0
School Day (Ring Ring Goes The Bell),Chuck Berry,6T80EQ5RUc77AnqW3CJlWt,1
Oblivious,Aztec Camera,48cEn8VF0sDrpvjUaaCCcu,2
Jealousy - 2001 Remaster,Pet Shop Boys,4zhwiyBKxQG5FbrvHaftgu,3
White Rabbit,Jefferson Airplane,4vpeKl0vMGdAXpZiQB2Dtd,1
I Don't Like Mondays,The Boomtown Rats,78lJEojkdaVbQRkFOTNMKG,1
A New England,Kirsty MacColl,5dUyyHEujfRHbmhx57Tpxv,0
Mustang Sally,The Commitments,1XlCCgKKrQQfXaDyv4GrZe,3
Mustang Sally,Andrew Strong,1XlCCgKKrQQfXaDyv4GrZe,3
"Pavane, Op. 50",Gabriel Fauré,4DLkSDc0HJ4i4jxjKq3Kuk,4
"Pavane, Op. 50",David Parry,4DLkSDc0HJ4i4jxjKq3Kuk,4
"Pavane, Op. 50",London Philharmonic Orchestra,4DLkSDc0HJ4i4jxjKq3Kuk,4
Rock Is Dead,Marilyn Manson,4ukiv6Rp5N4tQZSBT9JRLo,2
Three Little Birds,Bob Marley & The Wailers,26JRni5Lqiyd9GNnlaz6DI,0
Sultans of Swing,Dire Straits,6cr6UDpkjEaMQ80OjWqEBQ,0
The Return Of Pan,The Waterboys,708Nm5SC7Z17DMiutOtG1g,2
Blossoms Falling,Ooberman,1HOnucevzoN0wT4EJcjGWh,0
I Hope That I Don't Fall In Love With You,Tom Waits,23Uv9xqLumDqEBNIdHhCcO,1
"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,0iOZM63lendWRTTeKhZBSC,5
High Hopes - 2011 Remaster,Pink Floyd,236mI0lz8JdQjlmijARSwY,5
"Hallelujah, I Love Her So",Ray Charles,5P11rW6aJErF37MTfRZS31,5
Disco Inferno - Single Edit,The Trammps,22ff60cZy4APp7bzESHLR8,0
Master of the House,Les Misérables-Original London Cast,2S2La5rT0YCESfyZhJfQtf,1
Let's Have A Party,Wanda Jackson,3QUGcs2wxh0hs1cpQYejSf,3
Ain't No Mountain High Enough,Diana Ross,1dXL9rWxR75F3w4ybOJxHe,2
Swords of a Thousand Men,Tenpole Tudor,09bLTrCnDUmDsVdupRsnai,0
You Really Got Me - Mono Mix,The Kinks,00xR9dHhuaNznqB4FSzOlr,0
Love Will Tear Us Apart,Joy Division,2JO3HwMRPeya8bXbtbyPcf,3
Metal Guru,T. Rex,0HoMdjB1XwwMlyPfTV7DEj,2
Are 'Friends' Electric?,Gary Numan,4YMjssjl6JWPF4ZIcvcwkg,0
Are 'Friends' Electric?,Tubeway Army,4YMjssjl6JWPF4ZIcvcwkg,0
Penny Lane - Remastered,The Beatles,5RStjc42UAYI2NMY3cYpgz,0
Paper Planes,M.I.A.,1wgqttlPacpvmX5DKVboOa,3
Digital Witness,St. Vincent,08F2SMlPS3jD6w9UojyA6g,0
Destinies Entwined,The Waterboys,7KC3EIhfgeBdJjzfko7lRw,2
Pure Comedy,Father John Misty,46gYFkuyyqTOxRwX5jOMdp,1
Will You Love Me Tomorrow,The Shirelles,7oYTK1C0Clz6MZiETSpFTS,3
Rome Wasn't Built in a Day,Morcheeba,6lsumzVFKP9SnfKcuGwqVp,0
Mercy,Duffy,1zusIxNqJu8i4g6P6hJ2Qa,3
Fake Tales Of San Francisco,Arctic Monkeys,7BuzJmV2h6eBbSDdRaDY7C,0
Hurricane,Bob Dylan,1lqMLr9Wj7SM2F9AikGcxN,3
Personal Jesus - 2006 Remaster,Depeche Mode,3gv4AhWWneEu2oh1Egz652,2
A Question of Lust,Depeche Mode,6viN52P1LEyGybKRIYljCo,3
Hazy Shade of Winter,The Bangles,0P2vAvvWni2tNXOdbH3JFk,2
Whirl-Y-Reel 2,Afro Celt Sound System,3C1giP4a32eEAqR6LOXPvY,2
Monday Morning 5.19,Rialto,1W7xGjZUgJ9am0QwO1MDVa,2
Land of 1000 Dances,Wilson Pickett,76ICmoJ4PcoMWoooaTxnQs,3
Beauty and the Beast - 1999 Remaster,David Bowie,38xW0OJtwMCTPE4SSwERBn,2
Toxic,Britney Spears,6I9VzXrHxO9rA9A5euc8Ak,2
"Irish Blood, English Heart",Morrissey,6QZAs3BuuB3GWkJ1XrBcy2,2
Inbetweener,Sleeper,4GoqaAdOZqS1lyYODRwxlO,0
Skywest and Crooked - 2012 Remaster,Carter The Unstoppable Sex Machine,0CtWZ4fSIooC1h4OqRQuN5,5
"Die Walkure, Act III: Ride of the Valkyries",Richard Wagner,2e8MxBgVWMSQmxb2zcuCoq,4
"Die Walkure, Act III: Ride of the Valkyries",Budapest Symphony Orchestra,2e8MxBgVWMSQmxb2zcuCoq,4
"Die Walkure, Act III: Ride of the Valkyries",György Lehel,2e8MxBgVWMSQmxb2zcuCoq,4
Part of the Process,Morcheeba,5Z34NH1AsA3xPL5OsDTfOa,3
Hanging On The Telephone,Blondie,0e17OFidbbC7GYP2KFxhct,2
So Young,Suede,7pM0uJ0L9oLJ70ohJ18QrR,5
A Big Hunk O' Love,Elvis Presley,6PUsG2iMvCjnPFLjydO1RR,5
Back of Love,Echo & the Bunnymen,1Duyl7gGd4rqPuUZrlsdCO,0
Shine,Take That,1hrsEHe39nYu1pJx0Nrxd7,0
Love etc.,Pet Shop Boys,4SoPXsxtQyd9thg5J49mog,2
These Boots Are Made For Walkin',Nancy Sinatra,2nwCO1PqpvyoFIvq3Vrj8N,1
Rain Drops Keep Falling on My Head,B.J. Thomas,0sKymIftfpTNp62P4oTvTY,1
No More Tears (Enough Is Enough),Donna Summer,2WOxDSMVbPy8rsK9oMtWuj,2
No More Tears (Enough Is Enough),Barbra Streisand,2WOxDSMVbPy8rsK9oMtWuj,2
Fast As You Can,Fiona Apple,7k8hcRoPqpg3NFMEkP30jJ,3
Mississippi Delta,Bobbie Gentry,5cmDaZ0k0Z8gV6sRCJO3Qj,0
Shout,Tears For Fears,74opx2zfSeejOHa7BMlivD,2
One,U2,3G69vJMWsX6ZohTykad2AU,3
I Feel Love - Edit,Donna Summer,4lvNaO9CiRQN5AgGvBmuKx,3
Time - 2011 Remastered Version,Pink Floyd,4xHWH1jwV5j4mBYRhxPbwZ,0
Hey Jude - Remastered 2015,The Beatles,3H7sv3Krffn15BufUuXzf3,0
I Can't Imagine The World Without Me,Echobelly,48FjPcLCCYKdeG3V461HMs,0
Panic - 2011 Remaster,The Smiths,64D3dzWyj0GpQT1AHx4kbK,0
Best Bit,Beth Orton,04TW3K544pJTEa6ZjOpGgd,0
Best Bit,Ted Barnes,04TW3K544pJTEa6ZjOpGgd,0
Best Bit,Henry Olsen,04TW3K544pJTEa6ZjOpGgd,0
Best Bit,Will Blanchard,04TW3K544pJTEa6ZjOpGgd,0
Best Bit,Sarah Wilson,04TW3K544pJTEa6ZjOpGgd,0
Best Bit,Howard Gott,04TW3K544pJTEa6ZjOpGgd,0
Best Bit,Sean Read,04TW3K544pJTEa6ZjOpGgd,0
A Hazy Shade of Winter,Simon & Garfunkel,2GB8OypbvrvCee61FKx5dp,2
"Also sprach Zarathustra, Op. 30: I. Prelude. Sonnenaufgang",Richard Strauss,43YwOmGUOS3zzGvj1Feszb,4
"Also sprach Zarathustra, Op. 30: I. Prelude. Sonnenaufgang",Berliner Philharmoniker,43YwOmGUOS3zzGvj1Feszb,4
"Also sprach Zarathustra, Op. 30: I. Prelude. Sonnenaufgang",Herbert von Karajan,43YwOmGUOS3zzGvj1Feszb,4
Ever Fallen in Love (With Someone You Shouldn't've)?,Buzzcocks,6xVq4SrxJHWLLKq91ZeCqm,3
Enough Is Enough,Chumbawamba,53WU7g6ttqiLla0AZoSfrg,0
Light My Fire / 137 Disco Heaven,Amii Stewart,7aUeF1jaMeEA1ydV7vit1X,3
Lush Life,Nat King Cole Trio,36JWAhfM1Sebaqx6P9Yu0q,1
Mad About The Boy,Dinah Washington,52AHpKO742FGsjqXrFJhBk,1
That's Amore - 1996 Digital Remaster,Dean Martin,7ha6LU5Dle7FGBh0I9LZIa,1
Let The Good Times Roll,Louis Jordan & His Tympany Five,50y6y3iwBlKKev2U4a6GK5,5
"Shake, Rattle and Roll",Big Joe Turner,7aLoa1F3EoM8AeC6Ao1RKz,1
Do You Love Me,The Contours,298jnAsgLcTRkRP5TKB7Mj,0
Utopia,Brendan Perry,6lorGaAvhHyh8be7wIOMnF,2
Skyfall,Adele,3mr584ZFSkZrWja9kJAzlb,5
YO! MY SAINT - Film Version,Karen O,5pRfLIF9VRYnBjgBcpLCSj,1
YO! MY SAINT - Film Version,Michael Kiwanuka,5pRfLIF9VRYnBjgBcpLCSj,1
Crazy - Single Version,Patsy Cline,3zpj9dvJABiyMrmLCPw6i8,1
Crazy - Single Version,The Jordanaires,3zpj9dvJABiyMrmLCPw6i8,1
Walk Like a Man,Frankie Valli & The Four Seasons,4C76SOnBa9eQDwOwe11hPz,1
Sweet Thing / Candidate / Sweet Thing - Reprise; 1999 Remaster,David Bowie,7GCVR7bZGXFzkAIqhz9dB8,3
Changes - 2015 Remaster,David Bowie,0LrwgdLsFaWh9VXIjBRe8t,1
Desire,U2,5OHNmFCzM6S52aIlkhg6JP,0
Bo Diddley,Bo Diddley,6VosjPPeRC0WBTTYGzAd8k,3
Long Tall Sally,Little Richard,1q7njNe2QfE0xbZMtTOT2m,1
Anarchy In The UK,Sex Pistols,5moTxUGPZXgGmosl4rIELm,3
Hounds Of Love,Kate Bush,0iluWxTpC9QOdVPg3PROvm,0
Demons,Fatboy Slim,556S7ryvexnSjUMG4PCBtn,3
Slip Away,David Bowie,6FhpbujYjnJA1HIL3CbRDC,3
Who Is She ?,I Monster,6AdgGDGbdRMoCVkGye11Zw,2
The Best Part,The Polyphonic Spree,2lhxMeEEVh56uLorHpsX5F,3
Rock And Roll Music,Chuck Berry,0U8f3MDySL3m7wetYIOWVJ,0
Fever,Peggy Lee,2CeqxyOZEyiL6pTDYZ9gPH,2
The Man Who Sold the World - 2015 Remaster,David Bowie,4mWahKerLaVddUjb8d1Q4Q,5
The Lunatics (Have Taken over the Asylum),Fun Boy Three,1RdZFqugMZXZN4aRryd9Og,0
(Keep Feeling) Fascination,The Human League,3zLZ7AVfbYuy0BnRWLafZg,3
Too Many Fish In The Sea - Single Version,The Marvelettes,4T7KB2dRMyQ6G7Ws1LEirm,3
Will You?,Hazel O'Connor,4PtZnR7nR4zUlSm1efYvry,5
Well Did You Evah!,Debbie Harry,6qfDnn5RNLZv96fA5cIcLu,0
Well Did You Evah!,Iggy Pop,6qfDnn5RNLZv96fA5cIcLu,0
Everybody's Free (To Wear Sunscreen),Quindon Tarver,1TQ6a2NEA8LmKfgf0yeBvT,5
Everybody's Free (To Wear Sunscreen),Josh Abrahams,1TQ6a2NEA8LmKfgf0yeBvT,5
Suffragette City - 2012 Remaster,David Bowie,3YZa4IzxK2UtEKTvdTgsi8,3
Disco 2000,Pulp,7ec55GDkRIBmsI8XKrG1lu,2
Heroes - 1999 Remaster,David Bowie,5j6ZZwA9BnxZi5Bk0Ng4jB,0
Popscene - 2012 Remaster,Blur,3ZYYnEBVTsMutqF8zDF5Vw,3
Autumn Almanac (Mono),The Kinks,0ykghkTCuQHfcz5Ow5dvak,0
Cool For Cats,Squeeze,4wZSxAXLNRFfQ0yyaCvHei,3
The Boy From New York City,Darts,0n65iUr5Vo8wSBO8xwdswn,3
I'd Do Anything For Love (But I Won't Do That),Meat Loaf,4UrgDocbHywDZv2f3mBhCq,3
The Firebird (L'oiseau de feu): Infernal Dance of King Kaschei,Igor Stravinsky,1W4mujDx8qG3RftTvP53q3,5
The Firebird (L'oiseau de feu): Infernal Dance of King Kaschei,Leopold Stokowski,1W4mujDx8qG3RftTvP53q3,5
The Firebird (L'oiseau de feu): Infernal Dance of King Kaschei,London Symphony Orchestra,1W4mujDx8qG3RftTvP53q3,5
Say Hello,Drugstore,3j9RPC6r2UHlBNbpR3VHPg,3
Brilliant Mind,Furniture,4jIlkkaUjEf80xNeMMy3Yy,2
Ciao!,Lush,0CKlvLzrb54I0fEwE7XTie,2
The Drugs Don't Work,The Verve,2KArbNRAnfGcnZ1gSYhVy5,3
Hang On To Your Ego - Mono,The Beach Boys,4ZSBGLE9j9buk6DXVSryBI,0
It's Hard to Be a Saint in the City,Bruce Springsteen,6s8q3fQNcayP7yEFpuF3wz,0
Jumpin' Jack Flash,The Rolling Stones,5FMlUJ6wd2aN0lkdlRrEtH,3
End of a Century - 2012 Remaster,Blur,22CkOnnHglpw77NeYOc0I5,0
Watching The Detectives - Single Version,Elvis Costello,0KrYPz4S4mKHeBjCwYJp0s,2
When Doves Cry,Prince,51H2y6YrNNXcy3dfc3qSbA,2
Sexuality,Billy Bragg,4rXzck0csqstoLS7CTqlRi,0
Alone Again Or - 2015 Remaster,Love,1XuccRABkfUVB4FjSVhjL1,5
Wise Up,Aimee Mann,6GaFAb5hfDKmvCxd4kDYvw,1
I'm Gonna Be A Wheel Some Day,Fats Domino,3P4aliQFnRu1cscT0iXsev,0
Billie Jean,Michael Jackson,5ChkMS8OtdzJeqyybCc9R5,2
Doctor Who Theme (Album Version),Murray Gold,1ntmYvp0QXyTgNYfktWVnh,0
Pencil Full of Lead,Paolo Nutini,3TkMsJZVZkYSsGtwkXx6br,0
Get Off Of My Cloud - Mono Version,The Rolling Stones,45YTu0iV4ixKuLWwhLmPbA,3
Whole Lotta Love - 1990 Remaster,Led Zeppelin,0hCB0YR03f6AmQaHbwWDe8,0
Shake Your Body (Down to the Ground) - Single Edit,The Jacksons,6lSVidZXCnOnYAWcgIqVDF,3
Public Image - Remastered 2011,Public Image Ltd.,5IN2qOuRqPJoMNtsWwoztX,3
Things Can Only Get Better,D:Ream,1Z044RdmytQDD8571vd4fl,2
Dies Irae,Giuseppe Verdi,3By9jCy6b4dv5XnlhvIWwx,4
Dies Irae,Carmen Giannattasio,3By9jCy6b4dv5XnlhvIWwx,4
Dies Irae,Veronica Simeoni,3By9jCy6b4dv5XnlhvIWwx,4
Dies Irae,Alxander Timchenko,3By9jCy6b4dv5XnlhvIWwx,4
Dies Irae,Carlo Colombara,3By9jCy6b4dv5XnlhvIWwx,4
Dies Irae,Yuri Temirkanov,3By9jCy6b4dv5XnlhvIWwx,4
Dies Irae,St. Petersburg Philharmonic Orchestra,3By9jCy6b4dv5XnlhvIWwx,4
You Get What You Give,New Radicals,32lF1rsInDTdK6Av3KdfaY,3
Sometimes,Hooverphonic,1Pf2s6URtfExXdJ7NQGHGQ,0
Who Killed Tangerine,Tears For Fears,1iYMeQmyZSsbocvzQMl5W9,2
Solid Wood,Alison Moyet,15bM48dvkcs52iZ1ibxpWx,3
Metal Mickey (Remastered),Suede,1j76xLW94ci6vjHYKAgSb8,3
Marquee Moon (Edit),Television,7dNpe8vvDnTGWgURDphlVJ,0
Grace Kelly,MIKA,4Sqc0kPuZpfI0T2TZBu8JT,3
Swimming Pool,Emmy The Great,6W5shM8J0c07jKvA7n1DlX,1
Swimming Pool,Tom Fleming,6W5shM8J0c07jKvA7n1DlX,1
Blackstar,David Bowie,0Fao855T3klV3REFRFHRF3,0
Count Your Blessings,Mattiel,00fy70HVHqJbG6AlM57ZTR,2
Ain't That A Kick In The Head - Remastered 1997,Dean Martin,4qQ8sToR3GNossXlwSlyKz,1
Utopia,Goldfrapp,7mYUeJq8M8S8kzDZUs6o23,2
Dog Days Are Over,Florence + The Machine,15ya59dZ8yGeIfZARiYDjd,0
Switch It On,Will Young,3a8kgSmbGKl4zl11D6A3ud,3
That's the Way (I Like It) - 2004 Remaster,KC & The Sunshine Band,3PR79C1jVvLLLmgdyHkXl3,2
Birdhouse in Your Soul,They Might Be Giants,6pmuu4qSz2WrtGkBjUfyuz,0
The Cross,Prince,60vEugO8qAECUVj1KpiQaP,1
If She Knew What She Wants,The Bangles,10Fcj8fD7koj3XWBf1RxNU,0
The Frog Princess,The Divine Comedy,0IGIyhmyHlH59vQZTizMU8,3
Bachelorette,Björk,30j9ij28SJum1lp740MsHS,2
Seven and Seven Is,Love,6LbOC2J8ojSTwE6qIS4Eyh,2
(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,5qyq1H5OPMlfuvZQ1wQNo7,3
"Pop Muzik (From ""Priscilla Queen of the Desert"")",M,0vV6DtoGQoWFPopxIrCtQN,3
"Pop Muzik (From ""Priscilla Queen of the Desert"")",Robin Scott,0vV6DtoGQoWFPopxIrCtQN,3
Blue Suede Shoes,Elvis Presley,6BapzsA4JorVlhtfY6z9N3,1
Rip Her To Shreads,Blondie,61xWSI0W90N2GPHlQICzfc,0
Don't You (Forget About Me),Simple Minds,6CtNdzwFfWUHOSXyJsHvBe,3
La Bamba,Ritchie Valens,45tvwstsyedocpZiWWPUvO,3
We're Gonna Change The World,Matt Monro,7BxnWQu4t8zrt4HnVrL1N2,1
I Love Rock 'N Roll,Joan Jett & the Blackhearts,2Cdvbe2G4hZsnhNMKyGrie,3
Swinging On A Star,Frank Sinatra,7DhjBWlWMv0Lsspq7KLvIz,1
Going Underground,The Jam,2rs0JKFm7CjovNlfYI62cv,0
Stuck In The Middle With You,Stealers Wheel,3Vby4nGmtbDo7HDJamOWkT,0
I'm The Greatest,Ringo Starr,56UAshEJaQ28enFJlUkLEJ,2
Windmills of Your Mind - Remastered Version,Noel Harrison,3GpqJYxHJICPUyYOFuPIYG,5
My Iron Lung,Radiohead,4dPKQxaraW6CG1rTBzV6DW,3
I Try,Macy Gray,5TAf4lnZCZTLlZHNZMLFLi,3
Glad to Be Gay,Tom Robinson Band,15mRglwFDmZEF5D0HfsiaQ,5
Feed The Tree,Belly,43fQztrFu5UpEzqxnDBvLi,3
Blank Generation,Richard Hell,7wLBPjReJhdkFtrGHgUcxG,0
Gayaneh: Sabre Dance,Aram Khachaturian,6EwXmqQ3civfgO84jUHWiT,4
Gayaneh: Sabre Dance,Wiener Philharmoniker,6EwXmqQ3civfgO84jUHWiT,4
Vindaloo,Fat Les,6rok0MW3ze4KBEng4ZBAna,0
You Spin Me Round (Like a Record),Dead Or Alive,0BB9eUBBaaX6GALSYNcEp7,2
This House - 2009 Remastered,Alison Moyet,5weeyh3aqCg4juXF1wjSi0,5
The Trial - 2011 Remastered Version,Pink Floyd,7p8QuQC5aIRY3q9wWE2f6T,1
Jarrow Song,Alan Price,7KLRkK62BnspXkeyLGahQK,1
Juxtapozed with U,Super Furry Animals,2umbhz2teUJ8QpOl4bBD7T,0
A Little Less Conversation - JXL Radio Edit Remix,Elvis Presley,4l2hnfUx0esSbITQa7iJt0,2
A Little Less Conversation - JXL Radio Edit Remix,JXL,4l2hnfUx0esSbITQa7iJt0,2
Rockin' Pneumonia & the Boogie Woogie Flu,"Huey ""Piano"" Smith",1q9P7FtCHcvSIeJpOsRLl5,3
Sweet Dreams (Are Made of This) - Remastered,Eurythmics,1TfqLAPs4K3s2rJMoCokcS,2
Sweet Dreams (Are Made of This) - Remastered,Annie Lennox,1TfqLAPs4K3s2rJMoCokcS,2
Sweet Dreams (Are Made of This) - Remastered,Dave Stewart,1TfqLAPs4K3s2rJMoCokcS,2
Praying for Time - Remastered,George Michael,7CgRXXie9XIxVSkpKi40ID,0
Creeque Alley,The Mamas & The Papas,1Q8RkL7Y0VszBi3MsXib0m,0
World Shut Your Mouth,Julian Cope,2GF0D3d6LKIsDnk8ufpBQa,2
Devils Haircut,Beck,7h69nvFshbhUpesEXBPH0w,0
Tubthumping - Radio Edit,Chumbawamba,28O4QR1TELuXdcnVw9Q6Kt,2
The Sun Ain't Gonna Shine Anymore - Stereo Version,The Walker Brothers,4AyKeuVpYuzCtU0Kpu2B5g,3
(I Don't Want To Go To) Chelsea,Elvis Costello & The Attractions,0mq1y8G1tgzDx33qKc8qTZ,2
Ten Years Asleep,Kingmaker,4cw5juNxP6sHJJoG5KhD9U,3
Sweet Dreams My LA Ex - Radio Edit,Rachel Stevens,1unSsa1sbyaVy1teiduxgo,3
O Children,Nick Cave & The Bad Seeds,29FQEJUtBAnxWEkux39d7I,5
Gangsta's Paradise,Coolio,7lQWRAjyhTpCWFC0jmclT4,0
Gangsta's Paradise,L.V.,7lQWRAjyhTpCWFC0jmclT4,0
The Only Living Boy in New Cross - 2012 Remaster,Carter The Unstoppable Sex Machine,0CDGIAA3jQSTvbShWf8e7N,3
Karaoke Queen,Catatonia,0HymmxSHrUHPYoGxwT1ec1,3
Karaoke Queen,Roland Herrington,0HymmxSHrUHPYoGxwT1ec1,3
Karaoke Queen,Tommy D,0HymmxSHrUHPYoGxwT1ec1,3
Whole Wide World,Wreckless Eric,3UCccjgtrO0S59EJ4iqyN2,3
Video Games,Lana Del Rey,0fBSs3fRoh1yJcne77fdu9,5
You've Got Time,Regina Spektor,1vDMGBzqLJWZC5UzePDURw,2
The Ballad of Harry Chamberlin and the Surreptitious Window Cleaner,I Monster,6NO4MgkIyrb5QS1vQKs3At,0
Brand New Cadillac,Vince Taylor & His Playboys,40Hx0p4YQp8aiotm6DV1mQ,0
Living On The Ceiling,Blancmange,1LysqZOvGYyVNjPz0HYU7m,3
Lithium,The Polyphonic Spree,0JW2MUtFeDqU8dYMgJqOQ8,0
Bulletproof,La Roux,3pU3mRumn5rWii1rKNu1eV,2
We've Gotta Get out of This Place,The Animals,6ZMBR8nPA10HTmbtIUXpO6,1
Live And Let Die,Wings,0BlnapfYbgEbTfjtg5tbCT,0
A Night On The Bare Mountain,Modest Mussorgsky,4pJ8psYUOWqkWxYlo22JDL,4
A Night On The Bare Mountain,London Symphony Orchestra,4pJ8psYUOWqkWxYlo22JDL,4
A Night On The Bare Mountain,Leopold Stokowski,4pJ8psYUOWqkWxYlo22JDL,4
Tonite It Shows - Remastered,Mercury Rev,1d71dWzDExS4DZm1HBqmJV,2
The Amorous Humphrey Plugg,Scott Walker,0dU6ODWp2mWLGegdzGNtau,1
The Devil Went Down to Georgia,The Charlie Daniels Band,383Xl5QTigwj3QiA3Qc6S7,3
Fire on Babylon,Sinéad O'Connor,20UtiZ8XxvBCcODxAEsgaW,2
Randy Scouse Git,The Monkees,1v4TMV3rFb5pIhMpQA7kY3,5
Down In The Tube Station At Midnight - Single Version,The Jam,1EYsaOzRtlTYlfG8BBaJvt,2
Venus As a Boy,Björk,6Vpp1OyoOSXzy73K3dHIAZ,3
"Whatever Will Be, Will Be (Que Sera, Sera) - Single Version",Doris Day,3Dnv944x31XU4FFMlkfnWN,1
Station to Station - 2016 Remaster,David Bowie,7cehkXeGO0t8HosgO42tHl,0
She Sells Sanctuary (2009 Re-master),The Cult,3EAFamlgsYPA3HijLUPszI,0
Summertime Blues,Eddie Cochran,2wwRSaZgshcHSvGzWryUIi,2
Paranoid,Black Sabbath,1Ly0ssAgeM7YqdHptao8Oe,2
Tempted,Squeeze,6qprRDt6zULzmz2IuflagZ,2
Gloria - Stereo Version,Them,5wfbkDVnNgPG4asSYvtMIC,0
Everybody Needs Somebody to Love,The Blues Brothers,1CtKHwDqsH3ctcCCI18N0g,0
Burning Love,Elvis Presley,7akmE0AToGj8eLidXVWoI6,2
Big Time,Peter Gabriel,4aHzEW69mrbHP0DHtT6QeR,0
Sugar Is Sweeter,CJ Bolland,2WmWybw0fYIWWrfyrozvkc,0
Speed of the Sound of Loneliness,Alabama 3,7cWH8Wjl2OLaWMymTpSjVC,0
Paint It Black,The Rolling Stones,78Az0Z1vNJgqv9QSB0ULLV,2
One Love / People Get Ready,Bob Marley & The Wailers,5NtGTV1xXEdqTQihuvntpj,0
Up The Junction,Squeeze,0rk2RLHgXRL4uEHpBHNpt3,0
All Star,Smash Mouth,3cfOd4CMv2snFaKAnMdnvK,0
Sunspots,Julian Cope,0tSvCVLCSBuC03M7qfCXr8,0
November Rain,Guns N' Roses,53968oKecrFxkErocab2Al,0
"The Planets, Op. 32: I. Mars, the Bringer of War",Gustav Holst,1yDhYd4uajPFw3b62smSCl,4
"The Planets, Op. 32: I. Mars, the Bringer of War",Stuttgart Radio Symphony Orchestra,1yDhYd4uajPFw3b62smSCl,4
"The Planets, Op. 32: I. Mars, the Bringer of War",Sir Roger Norrington,1yDhYd4uajPFw3b62smSCl,4
Tragedy,Steps,3Yqk2pdNJUtI7VOtweASV8,3
I'm Your Hoochie Coochie Man,Muddy Waters,3KSchPNSklO5McIqRH3qYX,1
Twistin' the Night Away,Sam Cooke,6ys9oyFvw7FXbs5UMZ7I7s,0
I Still Believe,Frank Turner,4RJYlYDA8G2i3SoxEz7O4d,3
High Hopes,Panic! At The Disco,2djdCbLj1pzRmrDNe7PkW2,0
Sugar Shack,Jimmy Gilmer & The Fireballs,2nLLenueHlqs60IcDn9lan,0
Diamonds in the Mine,Leonard Cohen,1SAbkEoPB22VaEcacJgZOi,1
Toy Soldiers,Martika,2wXtG9bMf5iu9LSAHEJvaJ,5
Rock Island Line,Lonnie Donegan,7DaPRV3dvr1QUfN4HIQCrH,1
Oh What A World,Rufus Wainwright,49cx1hO8AOm5uAsd4WtaEH,1
All These Things That I've Done,The Killers,1GBUtYkXgKZc0XXi2zpvho,0
Queer,Garbage,5DNU000fy3AI72ORDCmzlt,2
Stay,Shakespears Sister,6Mcoqi1iK28djC2EClVwDj,1
Bike - 2011 Remaster,Pink Floyd,1vabhOqRbqjFvBomw3jouZ,1
Summer Nights - From “Grease”,John Travolta,2AVkArcfALVk2X8sfPRzya,1
Summer Nights - From “Grease”,Olivia Newton-John,2AVkArcfALVk2X8sfPRzya,1
Walking In My Shoes - 2006 Digital Remaster,Depeche Mode,04Nh6qcBGRgSlZ2HxddqGn,2
Right Place Wrong Time,Dr. John,0I2ELF6uHlL4ABu9aFiou7,3
For Once In My Life,Stevie Wonder,4kP69y3GKHi9tXckfgp4bK,0
Supersonic - Remastered,Oasis,1ZAWaJppxtA3zPh1R2W2wS,0
Ça Plane Pour Moi,Plastic Bertrand,7bx4zW72qdZKBb8p6g80jb,0
Bright Side of the Road,Van Morrison,5WvD5cjxtmQz0gclIV81Hc,3
Foundations - Clean Edit,Kate Nash,4sf3xmAc9ZmjDSZasCeBSP,3
Uptown Funk (feat. Bruno Mars),Mark Ronson,32OlwWuMpZ6b0aN2RZOeMS,3
Uptown Funk (feat. Bruno Mars),Bruno Mars,32OlwWuMpZ6b0aN2RZOeMS,3
Lazarus,David Bowie,3Vn9oCZbdI1EMO7jxdz2Rc,2
Los Ageless,St. Vincent,2qTy3hGSbxoSenKmlKGHFw,2
Love Hurts - 2007 Remaster,The Everly Brothers,6hgY1l6EqrfrHRNrxwKRiK,1
Mad About You,Hooverphonic,5drK2kTE2mrUdV33iHWyrx,2
Johnny Got A Boom Boom,Imelda May,0Bg81RGOTrzuVxv06xhczV,0
"Shine On You Crazy Diamond, Pts. 1-5 - 2011 Remastered Version",Pink Floyd,2dWCp5vcNwSy25zRVFGC5t,5
Kick It In,Simple Minds,1yro7bgozQ8mF4TtKcw7m6,0
